YBR003W	2035
YBR004C	682
YBR005W	1117
YBR006W	2406
YBR007C	1408
YBR008C	686
YBR009C	8330
YBR010W	10107
YBR011C	27252
YBR012W-A	0
YBR012W-B	273
YBR013C	886
YBR014C	2621
YBR015C	2676
YBR016W	2795
YBR017C	2349
YBR018C	609
YBR019C	621
YBR020W	335
YBR021W	445
YBR022W	1243
YBR023C	1861
YBR024W	1100
YBR025C	21919
YBR026C	4481
YBR027C	1
YBR028C	789
YBR029C	2396
YBR030W	788
YBR031W	10796
YBR032W	70
YBR033W	617
YBR034C	2102
YBR035C	4453
YBR036C	4196
YBR037C	1065
YBR038W	1314
YBR039W	7068
YBR040W	22
YBR041W	2883
YBR042C	1251
YBR043C	976
YBR044C	1053
YBR045C	662
YBR046C	2106
YBR047W	784
YBR048W	6215
YBR049C	2552
YBR050C	174
YBR052C	8961
YBR053C	5117
YBR054W	46829
YBR055C	1101
YBR056W	3846
YBR056W-A	350
YBR057C	1025
YBR058C	1822
YBR058C-A	1881
YBR059C	4163
YBR060C	1172
YBR061C	630
YBR062C	2351
YBR063C	1253
YBR065C	614
YBR066C	1261
YBR067C	68570
YBR068C	6635
YBR069C	3292
YBR070C	853
YBR071W	2162
YBR072C-A	9
YBR072W	494913
YBR073W	888
YBR074W	1169
YBR076W	560
YBR077C	1444
YBR078W	22016
YBR079C	3924
YBR080C	2886
YBR081C	1288
YBR082C	33792
YBR083W	2132
YBR084C-A	8038
YBR084W	531
YBR085C-A	23136
YBR085W	376
YBR086C	6592
YBR087W	1102
YBR088C	1263
YBR089C-A	1073
YBR090C	54
YBR091C	571
YBR092C	3822
YBR093C	816
YBR094W	871
YBR095C	896
YBR096W	3369
YBR097W	800
YBR098W	926
YBR101C	12896
YBR102C	1180
YBR103W	919
YBR104W	194
YBR105C	3325
YBR106W	9901
YBR107C	836
YBR108W	1946
YBR109C	9950
YBR110W	2376
YBR111C	6927
YBR111W-A	1145
YBR112C	4139
YBR114W	1994
YBR115C	0
YBR117C	3015
YBR118W	78553
YBR119W	910
YBR120C	828
YBR121C	4925
YBR122C	2403
YBR123C	746
YBR125C	1120
YBR126C	31253
YBR126W-A	6266
YBR127C	14479
YBR128C	649
YBR129C	791
YBR130C	1995
YBR131W	435
YBR132C	1498
YBR133C	1959
YBR135W	1239
YBR136W	780
YBR137W	3351
YBR138C	600
YBR139W	8909
YBR140C	2505
YBR141C	617
YBR142W	498
YBR143C	4578
YBR144C	10
YBR145W	736
YBR146W	3195
YBR147W	470
YBR148W	209
YBR149W	13215
YBR150C	936
YBR151W	3998
YBR152W	220
YBR153W	616
YBR154C	1916
YBR155W	1013
YBR156C	754
YBR157C	1336
YBR158W	6113
YBR159W	3201
YBR160W	2326
YBR161W	999
YBR162C	4633
YBR162W-A	1448
YBR163W	754
YBR164C	1872
YBR165W	1029
YBR166C	1028
YBR167C	496
YBR168W	740
YBR169C	22123
YBR170C	2693
YBR171W	1902
YBR172C	1783
YBR173C	5014
YBR175W	756
YBR176W	857
YBR177C	6620
YBR179C	1337
YBR180W	201
YBR181C	5727
YBR182C	438
YBR182C-A	46
YBR183W	1909
YBR184W	182
YBR185C	1190
YBR186W	278
YBR187W	1865
YBR188C	606
YBR189W	7707
YBR191W	5114
YBR192W	621
YBR193C	1165
YBR194W	573
YBR195C	900
YBR196C	39894
YBR196C-A	43
YBR196C-B	216
YBR197C	759
YBR198C	2002
YBR199W	5285
YBR200W	1187
YBR200W-A	21
YBR201C-A	203
YBR201W	1171
YBR202W	1014
YBR203W	477
YBR204C	1634
YBR205W	1977
YBR207W	2867
YBR208C	817
YBR209W	350
YBR210W	773
YBR211C	624
YBR212W	2447
YBR213W	265
YBR214W	9097
YBR215W	1460
YBR216C	1243
YBR217W	705
YBR218C	4076
YBR219C	1
YBR220C	465
YBR221C	8170
YBR221W-A	6
YBR222C	3366
YBR223C	803
YBR225W	905
YBR227C	957
YBR228W	538
YBR229C	2594
YBR230C	6591
YBR230W-A	949
YBR231C	903
YBR233W	888
YBR233W-A	270
YBR234C	5231
YBR235W	932
YBR236C	1998
YBR237W	1107
YBR238C	424
YBR239C	699
YBR240C	314
YBR241C	3359
YBR242W	477
YBR243C	1334
YBR244W	711
YBR245C	1534
YBR246W	2005
YBR247C	703
YBR248C	1351
YBR249C	1235
YBR250W	528
YBR251W	1007
YBR252W	1403
YBR253W	1337
YBR254C	468
YBR255C-A	554
YBR255W	558
YBR256C	2127
YBR257W	502
YBR258C	168
YBR259W	640
YBR260C	2035
YBR261C	2142
YBR262C	889
YBR263W	2365
YBR264C	712
YBR265W	1038
YBR266C	0
YBR267W	312
YBR268W	1230
YBR269C	4158
YBR270C	411
YBR271W	283
YBR272C	1667
YBR273C	2474
YBR274W	740
YBR275C	577
YBR276C	1108
YBR278W	1110
YBR279W	2518
YBR280C	1397
YBR281C	888
YBR282W	1074
YBR283C	6004
YBR284W	409
YBR285W	1198
YBR286W	28816
YBR287W	3977
YBR288C	1338
YBR289W	1039
YBR290W	1638
YBR291C	437
YBR292C	123
YBR293W	818
YBR294W	623
YBR295W	742
YBR296C	163
YBR296C-A	7
YBR297W	158
YBR298C	420
YBR298C-A	1
YBR299W	140
YBR301W	137
YBR302C	172
YCL001W	2221
YCL001W-A	127
YCL001W-B	179
YCL002C	655
YCL004W	919
YCL005W	783
YCL005W-A	2153
YCL008C	2485
YCL009C	8701
YCL010C	642
YCL011C	2488
YCL012C	977
YCL014W	785
YCL016C	608
YCL017C	2279
YCL018W	0
YCL019W	1
YCL020W	0
YCL021W-A	371
YCL024W	432
YCL025C	1442
YCL026C-A	74
YCL026C-B	1417
YCL027W	363
YCL028W	3227
YCL029C	906
YCL030C	1597
YCL031C	1653
YCL032W	1132
YCL033C	2163
YCL034W	2583
YCL035C	18217
YCL036W	118
YCL037C	208
YCL038C	1310
YCL039W	2398
YCL040W	64022
YCL042W	64
YCL043C	63392
YCL044C	2857
YCL045C	4452
YCL047C	1243
YCL048W	58
YCL048W-A	2008
YCL049C	1360
YCL050C	25492
YCL051W	1554
YCL052C	2664
YCL054W	419
YCL054W-A	4
YCL055W	1049
YCL056C	543
YCL057C-A	3075
YCL057W	5072
YCL058C	0
YCL058W-A	0
YCL059C	388
YCL061C	651
YCL063W	805
YCL064C	28357
YCL066W	0
YCL067C	0
YCL068C	0
YCL069W	4
YCL073C	2
YCR001W	178
YCR002C	2715
YCR003W	859
YCR004C	6602
YCR005C	11509
YCR006C	105
YCR007C	580
YCR008W	3268
YCR009C	6159
YCR010C	169
YCR011C	4071
YCR012W	487714
YCR014C	416
YCR015C	413
YCR016W	591
YCR017C	1779
YCR018C	1747
YCR019W	674
YCR020C	371
YCR020C-A	253
YCR020W-B	428
YCR021C	34645
YCR022C	13
YCR023C	1573
YCR024C	867
YCR024C-A	4241
YCR024C-B	8170
YCR025C	132
YCR026C	948
YCR027C	586
YCR028C	721
YCR028C-A	2514
YCR030C	4535
YCR031C	15632
YCR032W	1064
YCR033W	2129
YCR034W	1668
YCR035C	1674
YCR036W	3170
YCR037C	1141
YCR038C	613
YCR039C	1
YCR040W	0
YCR041W	0
YCR042C	1063
YCR043C	879
YCR044C	1376
YCR045C	643
YCR046C	3588
YCR047C	340
YCR048W	2642
YCR050C	4
YCR051W	1144
YCR052W	2094
YCR053W	7989
YCR054C	451
YCR057C	295
YCR059C	1630
YCR060W	800
YCR061W	3829
YCR063W	246
YCR065W	1063
YCR066W	562
YCR067C	3303
YCR068W	979
YCR069W	4919
YCR071C	1068
YCR072C	232
YCR073C	717
YCR073W-A	3536
YCR075C	831
YCR075W-A	681
YCR076C	1165
YCR077C	2529
YCR079W	886
YCR081W	624
YCR082W	4666
YCR083W	2614
YCR084C	6449
YCR085W	8
YCR086W	694
YCR087C-A	242
YCR088W	8424
YCR089W	650
YCR090C	997
YCR091W	1132
YCR092C	984
YCR093W	2612
YCR094W	1214
YCR095C	859
YCR095W-A	103
YCR096C	1
YCR097W	0
YCR098C	187
YCR099C	136
YCR100C	164
YCR101C	80
YCR102C	118
YCR104W	86
YCR105W	468
YCR106W	174
YCR107W	230
YCR108C	0
YDL001W	519
YDL002C	1462
YDL003W	521
YDL004W	5778
YDL005C	2231
YDL006W	929
YDL007C-A	3
YDL007W	6243
YDL008W	739
YDL009C	99
YDL010W	605
YDL012C	2230
YDL013W	766
YDL014W	3698
YDL015C	5513
YDL017W	541
YDL018C	1386
YDL019C	2659
YDL020C	7762
YDL021W	3058
YDL022C-A	14
YDL022W	20328
YDL024C	595
YDL025C	3197
YDL027C	2502
YDL028C	939
YDL029W	7790
YDL030W	602
YDL031W	618
YDL033C	503
YDL035C	2555
YDL036C	622
YDL037C	82
YDL039C	393
YDL040C	3325
YDL042C	630
YDL043C	689
YDL044C	637
YDL045C	1376
YDL045W-A	2248
YDL046W	7667
YDL047W	2223
YDL048C	1863
YDL049C	264
YDL051W	1617
YDL052C	3780
YDL053C	3504
YDL054C	1015
YDL055C	25691
YDL056W	1030
YDL057W	548
YDL058W	2002
YDL059C	533
YDL060W	477
YDL061C	2557
YDL063C	190
YDL064W	1438
YDL065C	1666
YDL066W	5513
YDL067C	1888
YDL069C	483
YDL070W	5907
YDL072C	10718
YDL073W	1160
YDL074C	1796
YDL075W	6157
YDL076C	1014
YDL077C	1142
YDL078C	3092
YDL079C	557
YDL080C	613
YDL081C	8133
YDL082W	5232
YDL083C	5347
YDL084W	10954
YDL085C-A	753
YDL085W	870
YDL086W	4946
YDL087C	263
YDL088C	1940
YDL089W	1421
YDL090C	1198
YDL091C	1311
YDL092W	1773
YDL093W	1032
YDL095W	4272
YDL097C	13035
YDL098C	610
YDL099W	3026
YDL100C	13041
YDL101C	1363
YDL102W	758
YDL103C	2366
YDL104C	294
YDL105W	368
YDL106C	1750
YDL107W	957
YDL108W	843
YDL109C	473
YDL110C	6532
YDL111C	2240
YDL112W	593
YDL113C	1400
YDL114W	114
YDL115C	1168
YDL116W	1453
YDL117W	1747
YDL119C	1006
YDL120W	1280
YDL121C	488
YDL122W	2146
YDL123W	1862
YDL124W	35607
YDL125C	6272
YDL126C	23384
YDL127W	1135
YDL128W	4833
YDL129W	390
YDL130W	7110
YDL130W-A	7824
YDL131W	2947
YDL132W	4191
YDL133C-A	6367
YDL133W	1026
YDL134C	4066
YDL135C	1998
YDL136W	2959
YDL137W	8648
YDL138W	1092
YDL139C	561
YDL140C	6783
YDL141W	1940
YDL142C	999
YDL143W	6610
YDL144C	1510
YDL145C	3740
YDL146W	2041
YDL147W	9215
YDL148C	503
YDL149W	1212
YDL150W	852
YDL153C	290
YDL154W	321
YDL155W	1420
YDL156W	233
YDL157C	1344
YDL159W	862
YDL159W-A	19
YDL160C	2770
YDL160C-A	391
YDL161W	2100
YDL164C	593
YDL165W	1064
YDL166C	857
YDL167C	539
YDL168W	3501
YDL169C	867
YDL170W	1204
YDL171C	1384
YDL173W	3505
YDL174C	3199
YDL175C	732
YDL176W	907
YDL177C	616
YDL178W	1729
YDL179W	1167
YDL180W	1230
YDL181W	3145
YDL182W	5528
YDL183C	494
YDL184C	12498
YDL185W	12417
YDL186W	249
YDL188C	2393
YDL189W	1326
YDL190C	2713
YDL191W	6406
YDL192W	11006
YDL193W	3637
YDL194W	412
YDL195W	7788
YDL197C	2312
YDL198C	898
YDL199C	940
YDL200C	695
YDL201W	595
YDL202W	1241
YDL203C	787
YDL204W	16736
YDL205C	653
YDL206W	892
YDL207W	1253
YDL208W	1543
YDL209C	264
YDL210W	311
YDL211C	165
YDL212W	2012
YDL213C	643
YDL214C	372
YDL215C	2652
YDL216C	494
YDL217C	587
YDL218W	310
YDL219W	882
YDL220C	480
YDL222C	10864
YDL223C	6289
YDL224C	2490
YDL225W	1576
YDL226C	2566
YDL227C	115
YDL229W	6350
YDL230W	1171
YDL231C	934
YDL232W	1739
YDL233W	1298
YDL234C	1692
YDL235C	2632
YDL236W	2329
YDL237W	3399
YDL238C	746
YDL239C	817
YDL240W	400
YDL241W	237
YDL242W	86
YDL243C	454
YDL244W	158
YDL245C	88
YDL246C	29
YDL247W	9
YDL248W	429
YDR001C	16067
YDR002W	10175
YDR003W	1479
YDR003W-A	283
YDR004W	1161
YDR005C	1322
YDR006C	2807
YDR007W	2582
YDR009W	390
YDR010C	94
YDR011W	11148
YDR012W	5125
YDR013W	608
YDR014W	459
YDR014W-A	236
YDR016C	761
YDR017C	1230
YDR018C	537
YDR019C	5561
YDR020C	295
YDR021W	175
YDR022C	1098
YDR023W	4137
YDR025W	6024
YDR026C	1249
YDR027C	1312
YDR028C	4049
YDR029W	133
YDR030C	366
YDR031W	1350
YDR032C	12202
YDR033W	34760
YDR034C	1522
YDR034C-A	14
YDR034C-C	0
YDR034C-D	519
YDR034W-B	1179
YDR035W	2965
YDR036C	2273
YDR037W	4756
YDR038C	247
YDR039C	2
YDR040C	369
YDR041W	1588
YDR042C	89
YDR043C	2223
YDR044W	1469
YDR045C	706
YDR046C	2606
YDR047W	2033
YDR049W	833
YDR050C	118615
YDR051C	1420
YDR052C	1493
YDR054C	3370
YDR055W	33605
YDR056C	2030
YDR057W	950
YDR058C	924
YDR059C	1748
YDR060W	734
YDR061W	1448
YDR062W	5107
YDR063W	2900
YDR064W	7725
YDR065W	616
YDR066C	476
YDR067C	970
YDR068W	1711
YDR069C	1409
YDR070C	8000
YDR071C	5066
YDR072C	2125
YDR073W	1723
YDR074W	16964
YDR075W	466
YDR076W	366
YDR077W	175147
YDR078C	401
YDR079C-A	543
YDR079W	1139
YDR080W	894
YDR081C	1059
YDR082W	655
YDR083W	285
YDR084C	2331
YDR085C	1867
YDR086C	4317
YDR087C	351
YDR088C	666
YDR089W	1359
YDR090C	1247
YDR091C	1438
YDR092W	3735
YDR093W	1916
YDR096W	2022
YDR097C	329
YDR098C	2045
YDR098C-A	0
YDR098C-B	586
YDR099W	14209
YDR100W	3096
YDR101C	446
YDR102C	73
YDR103W	1776
YDR104C	574
YDR105C	1728
YDR106W	60
YDR107C	1063
YDR108W	926
YDR109C	732
YDR110W	424
YDR111C	500
YDR113C	934
YDR114C	1
YDR115W	609
YDR116C	2065
YDR117C	1089
YDR118W	609
YDR119W	1040
YDR119W-A	278
YDR120C	536
YDR121W	897
YDR122W	3576
YDR123C	772
YDR124W	536
YDR125C	384
YDR126W	399
YDR127W	2024
YDR128W	1043
YDR129C	6686
YDR130C	597
YDR131C	796
YDR132C	628
YDR135C	2875
YDR137W	864
YDR138W	726
YDR139C	1288
YDR140W	911
YDR141C	1585
YDR142C	676
YDR143C	1156
YDR144C	1184
YDR145W	2656
YDR146C	1456
YDR147W	815
YDR148C	5419
YDR150W	2935
YDR151C	3430
YDR152W	1482
YDR153C	1983
YDR155C	126314
YDR156W	1777
YDR157W	9
YDR158W	8036
YDR159W	1051
YDR160W	779
YDR161W	589
YDR162C	1474
YDR163W	879
YDR164C	1627
YDR165W	624
YDR166C	1647
YDR167W	946
YDR168W	3843
YDR169C	2311
YDR169C-A	33
YDR170C	2447
YDR170W-A	564
YDR171W	52623
YDR172W	4412
YDR173C	1086
YDR174W	10915
YDR175C	1094
YDR176W	1590
YDR177W	3384
YDR178W	4219
YDR179C	275
YDR179W-A	399
YDR180W	643
YDR181C	958
YDR182W	1477
YDR182W-A	47
YDR183W	858
YDR184C	529
YDR185C	344
YDR186C	2621
YDR188W	6019
YDR189W	2164
YDR190C	2286
YDR191W	503
YDR192C	940
YDR194C	4585
YDR194W-A	4
YDR195W	992
YDR196C	1201
YDR197W	1116
YDR198C	515
YDR200C	1478
YDR201W	485
YDR202C	1730
YDR204W	3733
YDR205W	1322
YDR206W	1042
YDR207C	1384
YDR208W	3528
YDR209C	503
YDR210C-C	0
YDR210C-D	661
YDR210W	0
YDR210W-A	0
YDR210W-B	202
YDR211W	1825
YDR212W	7294
YDR213W	1039
YDR214W	44742
YDR215C	89
YDR216W	1499
YDR217C	659
YDR218C	413
YDR219C	1378
YDR221W	1480
YDR222W	1483
YDR223W	735
YDR224C	10741
YDR225W	9109
YDR226W	11318
YDR227W	1564
YDR228C	1468
YDR229W	1108
YDR231C	1412
YDR232W	4336
YDR233C	11172
YDR234W	406
YDR235W	837
YDR236C	1450
YDR237W	1303
YDR238C	5519
YDR239C	874
YDR240C	674
YDR242W	684
YDR243C	321
YDR244W	1194
YDR245W	1850
YDR246W	2126
YDR246W-A	50
YDR247W	975
YDR248C	1912
YDR249C	455
YDR251W	4275
YDR252W	211
YDR253C	386
YDR254W	817
YDR255C	867
YDR256C	450
YDR257C	1232
YDR258C	50148
YDR259C	336
YDR260C	639
YDR261C	3652
YDR261C-C	0
YDR261C-D	926
YDR261W-A	0
YDR261W-B	703
YDR262W	3783
YDR263C	412
YDR264C	5536
YDR265W	1108
YDR266C	1707
YDR267C	658
YDR268W	949
YDR270W	1595
YDR272W	4499
YDR273W	427
YDR274C	125
YDR275W	549
YDR276C	12021
YDR277C	567
YDR278C	6
YDR279W	510
YDR280W	1231
YDR281C	62
YDR282C	670
YDR283C	918
YDR284C	2034
YDR285W	842
YDR286C	728
YDR287W	1371
YDR288W	924
YDR289C	1181
YDR291W	942
YDR292C	1386
YDR293C	6017
YDR294C	4049
YDR295C	1455
YDR296W	1645
YDR297W	1874
YDR298C	3944
YDR299W	411
YDR300C	1088
YDR301W	913
YDR302W	724
YDR303C	2365
YDR304C	7967
YDR305C	685
YDR306C	1248
YDR307W	1570
YDR308C	656
YDR309C	2539
YDR310C	1760
YDR311W	1126
YDR312W	492
YDR313C	1521
YDR314C	336
YDR315C	539
YDR316W	1036
YDR316W-A	0
YDR316W-B	2
YDR317W	545
YDR318W	538
YDR319C	688
YDR320C	1563
YDR320C-A	668
YDR321W	1080
YDR322C-A	2636
YDR322W	1451
YDR323C	743
YDR324C	525
YDR325W	654
YDR326C	1890
YDR328C	6100
YDR329C	2475
YDR330W	2716
YDR331W	1257
YDR332W	970
YDR333C	1779
YDR334W	1718
YDR335W	3527
YDR336W	461
YDR337W	1663
YDR338C	577
YDR339C	1201
YDR341C	2314
YDR342C	576
YDR343C	104
YDR344C	93
YDR345C	5115
YDR346C	1846
YDR347W	2297
YDR348C	1969
YDR349C	2117
YDR350C	1250
YDR351W	1741
YDR352W	1014
YDR353W	14414
YDR354W	1357
YDR356W	1142
YDR357C	1469
YDR358W	3188
YDR359C	1663
YDR361C	537
YDR362C	1296
YDR363W	884
YDR363W-A	4944
YDR364C	636
YDR365C	3948
YDR365W-A	0
YDR365W-B	175
YDR366C	8
YDR367W	1041
YDR368W	4067
YDR369C	662
YDR370C	501
YDR371W	1184
YDR372C	2406
YDR373W	2172
YDR374C	77
YDR374W-A	645
YDR375C	927
YDR376W	1218
YDR377W	4292
YDR378C	1420
YDR379C-A	922
YDR379W	1809
YDR380W	11280
YDR381C-A	993
YDR381W	5818
YDR382W	6985
YDR383C	413
YDR384C	695
YDR385W	7853
YDR386W	700
YDR387C	1552
YDR388W	10674
YDR389W	1641
YDR390C	1070
YDR391C	2844
YDR392W	842
YDR393W	1092
YDR394W	9180
YDR395W	1362
YDR397C	1752
YDR398W	612
YDR399W	972
YDR400W	769
YDR402C	130
YDR403W	308
YDR404C	1632
YDR405W	1994
YDR406W	2643
YDR407C	1772
YDR408C	1837
YDR409W	1351
YDR410C	1041
YDR411C	1421
YDR412W	475
YDR414C	780
YDR415C	769
YDR416W	653
YDR418W	7699
YDR419W	676
YDR420W	1010
YDR421W	1145
YDR422C	1736
YDR423C	2130
YDR424C	962
YDR425W	1647
YDR427W	5646
YDR428C	696
YDR429C	3806
YDR430C	1893
YDR432W	14045
YDR434W	2174
YDR435C	1514
YDR436W	1470
YDR437W	177
YDR438W	596
YDR439W	798
YDR440W	615
YDR441C	883
YDR443C	1299
YDR444W	519
YDR446W	41
YDR447C	2961
YDR448W	691
YDR449C	581
YDR450W	6966
YDR451C	1444
YDR452W	3547
YDR453C	9443
YDR454C	3552
YDR456W	2592
YDR457W	2387
YDR458C	1285
YDR459C	772
YDR460W	1241
YDR461C-A	1461
YDR461W	75
YDR462W	1773
YDR463W	2077
YDR464W	1220
YDR465C	284
YDR466W	1546
YDR468C	1376
YDR469W	722
YDR470C	1003
YDR471W	4853
YDR472W	1080
YDR473C	628
YDR475C	1909
YDR476C	3071
YDR477W	2474
YDR478W	317
YDR479C	1499
YDR480W	787
YDR481C	2954
YDR482C	866
YDR483W	8398
YDR484W	1083
YDR485C	1058
YDR486C	2160
YDR487C	3472
YDR488C	278
YDR489W	533
YDR490C	1415
YDR492W	416
YDR493W	881
YDR494W	1558
YDR495C	1018
YDR496C	593
YDR497C	5943
YDR498C	1184
YDR499W	704
YDR500C	3767
YDR501W	628
YDR502C	3850
YDR503C	1467
YDR504C	393
YDR505C	2254
YDR506C	783
YDR507C	1202
YDR508C	7618
YDR510W	7322
YDR511W	1587
YDR512C	1781
YDR513W	6436
YDR514C	354
YDR515W	1178
YDR516C	7484
YDR517W	3291
YDR518W	2112
YDR519W	2181
YDR520C	695
YDR522C	194
YDR523C	64
YDR524C	1133
YDR524C-B	23109
YDR524W-C	2335
YDR525W	22
YDR525W-A	1235
YDR527W	1263
YDR528W	1171
YDR529C	5131
YDR530C	1085
YDR531W	1081
YDR532C	613
YDR533C	11722
YDR534C	926
YDR536W	352
YDR538W	600
YDR539W	1909
YDR540C	385
YDR541C	960
YDR542W	2
YDR545W	0
YEL001C	3131
YEL002C	5427
YEL003W	1035
YEL004W	839
YEL005C	961
YEL006W	1295
YEL007W	5643
YEL008W	135
YEL009C	17112
YEL009C-A	71
YEL011W	2276
YEL012W	2076
YEL013W	2693
YEL014C	45
YEL015W	1378
YEL016C	940
YEL017C-A	9201
YEL017W	2078
YEL018W	722
YEL019C	228
YEL020C	886
YEL020W-A	1112
YEL021W	0
YEL022W	1374
YEL023C	564
YEL024W	2737
YEL025C	1467
YEL026W	3017
YEL027W	13984
YEL028W	228
YEL029C	534
YEL030W	805
YEL031W	5687
YEL032W	912
YEL033W	501
YEL034W	21116
YEL035C	55
YEL036C	1462
YEL037C	6923
YEL038W	2635
YEL039C	3264
YEL040W	6319
YEL041W	1090
YEL042W	2096
YEL043W	3340
YEL044W	1239
YEL046C	7648
YEL047C	4250
YEL048C	193
YEL049W	214
YEL050C	1472
YEL051W	4925
YEL052W	1719
YEL053C	572
YEL054C	5171
YEL055C	1021
YEL056W	1483
YEL057C	359
YEL058W	2451
YEL059C-A	162
YEL059W	35
YEL060C	10563
YEL061C	771
YEL062W	1247
YEL063C	1808
YEL064C	397
YEL065W	4475
YEL066W	942
YEL067C	196
YEL068C	975
YEL069C	58
YEL070W	62
YEL071W	17635
YEL072W	469
YEL073C	544
YEL075C	23
YEL076C	2
YEL076C-A	0
YEL077C	650
YER001W	954
YER002W	999
YER003C	3661
YER004W	5389
YER005W	1182
YER006W	513
YER007C-A	2050
YER007W	462
YER008C	3186
YER009W	4710
YER010C	1634
YER011W	9640
YER012W	6644
YER013W	857
YER014C-A	0
YER014W	560
YER015W	601
YER016W	926
YER017C	2594
YER018C	1072
YER019C-A	2583
YER019W	1287
YER020W	2522
YER021W	8047
YER022W	1476
YER023W	5557
YER024W	909
YER025W	3210
YER026C	4438
YER027C	2204
YER028C	541
YER029C	814
YER030W	2999
YER031C	2183
YER032W	747
YER033C	1677
YER034W	1515
YER035W	4929
YER036C	8926
YER037W	4553
YER038C	318
YER038W-A	1
YER039C	121
YER039C-A	69
YER040W	1178
YER041W	883
YER042W	975
YER043C	10237
YER044C	2508
YER044C-A	213
YER045C	1095
YER046W	289
YER047C	804
YER048C	5639
YER048W-A	2363
YER049W	1438
YER050C	1633
YER051W	797
YER052C	2923
YER053C	6243
YER053C-A	6185
YER054C	2416
YER055C	3432
YER056C	2043
YER056C-A	4863
YER057C	2125
YER058W	986
YER059W	1125
YER060W	740
YER060W-A	348
YER061C	750
YER062C	12942
YER063W	3411
YER064C	5610
YER065C	959
YER066W	294
YER067W	19210
